Name,Season,player_id,date,market_value_in_eur,current_club_id,player_club_domestic_competition_id,Nationality,Position,Team,Age,YOB,MatchedPlayed,Starts,MinutesPlayed,90s,Goals,Assists,GA,NonPenGoals,PensScored,PensAttempted,YellowCards,RedCards,xG,npxG,xAG,npxG + xAG,ProgressiveCarries,ProgressivePasses,ProgressivePassesReceived,G/90,A/90,GA/90,NonPenGoals/90,NonPenGA/90,xG/90,xAG/90,xA+xG /90,npxG/90,npXG + xAG /90,Matches,Shots,ShotsOnTarget,SoT%,S/90,SoT/90,G/Shot,G/SoT,AvgShotDist,FKShots,npxG/Shot,Goals - xG,npG - npxG,PassesCompleted,PassesAttempted,PercentPassesCompleted,TotalPassingDistance,ProgressedPassingDistance,ShortPassesCompleted,ShortPassesAttempted,ShortPassesPercentCompleted,MedPassesCompleted,MedPassesAttempted,MedPassesPercentCompleted,LongPassesCompleted,LongPassesAttempted,LongPassesPercentCompleted,xA,A - xAG,KeyPasses,1/3,PPen,CPen,Progressive Passes,Tackles,TacklesWon,TklsDefThird,TklsMidThird,TklsAttThird,DribblersTackled,DribblesChallenged,DrblTkl%,ChallengesLost,Blocks,BlockedShots,BlockedPasses,Interceptions,Tackles + Interceptions,Clearances,DefensiveErrors,nationality_id,team_id,position_id,season_id
Adam Lallana,2020/2021,43530,2021-06-08,4000000,1237,GB1,eng ENG,"MF,FW",Brighton,32,1988,30,16,"1,596",17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33.0,109.0,77.0,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,Matches,22,5,22.7,1.24,0.28,0.05,0.2,17.3,0.0,0.07,-0.6,-0.6,792.0,944.0,83.9,11000.0,2987.0,450.0,511.0,88.1,240.0,281.0,85.4,35.0,55.0,63.6,2.6,-1.6,25.0,61.0,26.0,2.0,109.0,28.0,13,11.0,13.0,4.0,8.0,39.0,20.5,31.0,18.0,3.0,15.0,15,43.0,13.0,0.0,2,1,5,2
Adam Lallana,2021/2022,43530,2021-12-23,2500000,1237,GB1,eng ENG,MF,Brighton,33,1988,24,18,"1,561",17.3,0,1,1,0,0,0,4,0,1.1,1.1,0.9,2.0,17.0,76.0,47.0,0.0,0.06,0.06,0.0,0.06,0.06,0.05,0.11,0.06,0.11,Matches,19,4,21.1,1.1,0.23,0.0,0.0,19.8,0.0,0.06,-1.1,-1.1,836.0,962.0,86.9,11641.0,2793.0,502.0,552.0,90.9,265.0,288.0,92.0,28.0,53.0,52.8,1.0,0.1,8.0,58.0,17.0,1.0,76.0,34.0,17,14.0,14.0,6.0,12.0,41.0,29.3,29.0,16.0,6.0,10.0,16,50.0,13.0,1.0,2,1,4,3
Adam Lallana,2022/2023,43530,2022-11-03,1500000,1237,GB1,eng ENG,"MF,FW",Brighton,34,1988,16,12,722,8.0,2,1,3,2,0,0,0,0,0.9,0.9,1.0,1.9,10.0,33.0,43.0,0.25,0.12,0.37,0.25,0.37,0.11,0.12,0.23,0.11,0.23,Matches,8,5,62.5,1.0,0.62,0.25,0.4,13.3,0.0,0.11,1.1,1.1,262.0,317.0,82.6,3033.0,656.0,173.0,194.0,89.2,57.0,74.0,77.0,6.0,9.0,66.7,1.2,0.0,14.0,23.0,9.0,1.0,33.0,9.0,4,6.0,2.0,1.0,0.0,7.0,0.0,7.0,6.0,0.0,6.0,2,11.0,1.0,0.0,2,1,5,4
Adam Lallana,2023/2024,43530,2023-12-19,1000000,1237,GB1,eng ENG,MF,Brighton,35,1988,20,10,664,7.4,0,1,1,0,0,0,2,0,0.3,0.3,1.6,1.9,6.0,29.0,44.0,0.0,0.14,0.14,0.0,0.14,0.04,0.21,0.25,0.04,0.25,Matches,5,2,40.0,0.68,0.27,0.0,0.0,18.2,0.0,0.06,-0.3,-0.3,360.0,400.0,90.0,3946.0,827.0,257.0,275.0,93.5,62.0,70.0,88.6,6.0,6.0,100.0,1.7,-0.6,12.0,16.0,10.0,1.0,29.0,7.0,2,3.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2,9.0,1.0,0.0,2,1,4,5
Adam Masina,2019/2020,286949,2020-04-08,5500000,416,IT1,ma MAR,DF,Watford,25,1994,26,20,"1,821",20.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,18.0,73.0,32.0,0.05,0.0,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07,Matches,15,3,20.0,0.74,0.15,0.07,0.33,21.1,1.0,0.06,0.1,0.1,574.0,962.0,59.7,10202.0,5055.0,276.0,342.0,80.7,223.0,367.0,60.8,65.0,198.0,32.8,0.7,-0.6,11.0,53.0,13.0,11.0,73.0,38.0,22,24.0,11.0,3.0,14.0,37.0,37.8,23.0,26.0,12.0,14.0,28,66.0,66.0,0.0,7,9,3,1
Adam Masina,2021/2022,286949,2021-12-23,4000000,416,IT1,ma MAR,DF,Watford,27,1994,15,13,"1,077",12.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9.0,37.0,12.0,0.0,0.08,0.08,0.0,0.08,0.03,0.06,0.08,0.03,0.08,Matches,5,0,0.0,0.42,0.0,0.0,0.0,13.5,0.0,0.06,-0.3,-0.3,375.0,549.0,68.3,7252.0,3197.0,147.0,183.0,80.3,178.0,230.0,77.4,47.0,121.0,38.8,0.7,0.3,7.0,33.0,7.0,6.0,37.0,24.0,13,11.0,10.0,3.0,12.0,29.0,41.4,17.0,18.0,6.0,12.0,18,42.0,45.0,0.0,7,9,3,3
Adam Smith,2019/2020,61841,2020-04-08,7000000,989,GB1,eng ENG,DF,Bournemouth,28,1991,24,24,"2,055",22.8,0,1,1,0,0,0,7,0,0.8,0.8,1.1,1.8,75.0,93.0,69.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08,Matches,4,1,25.0,0.18,0.04,0.0,0.0,19.5,0.0,0.19,-0.8,-0.8,827.0,1044.0,79.2,11632.0,4435.0,522.0,574.0,90.9,247.0,310.0,79.7,36.0,93.0,38.7,0.6,-0.1,10.0,60.0,7.0,3.0,93.0,47.0,32,29.0,16.0,2.0,23.0,50.0,46.0,27.0,27.0,6.0,21.0,25,72.0,64.0,1.0,2,5,3,1
Adam Smith,2022/2023,163532,2023-06-09,200000,1003,GB1,eng ENG,DF,Bournemouth,31,1991,37,34,"2,943",32.7,0,1,1,0,0,0,11,0,0.5,0.5,1.3,1.8,28.0,83.0,54.0,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,Matches,5,1,20.0,0.15,0.03,0.0,0.0,16.2,0.0,0.1,-0.5,-0.5,953.0,1264.0,75.4,16233.0,6898.0,450.0,513.0,87.7,398.0,501.0,79.4,88.0,194.0,45.4,1.5,-0.3,16.0,70.0,28.0,19.0,83.0,49.0,29,27.0,19.0,3.0,29.0,60.0,48.3,31.0,30.0,13.0,17.0,25,74.0,81.0,1.0,2,5,3,4
Adam Smith,2023/2024,61841,2023-12-19,1000000,989,GB1,eng ENG,DF,Bournemouth,32,1991,19,16,"1,420",15.8,0,2,2,0,0,0,4,0,0.0,0.0,0.7,0.7,15.0,63.0,18.0,0.0,0.13,0.13,0.0,0.13,0.0,0.04,0.05,0.0,0.05,Matches,1,0,0.0,0.06,0.0,0.0,0.0,28.8,0.0,0.02,0.0,0.0,545.0,710.0,76.8,8837.0,3543.0,274.0,304.0,90.1,229.0,277.0,82.7,36.0,99.0,36.4,1.2,1.2,10.0,40.0,17.0,12.0,64.0,20.0,10,12.0,2.0,6.0,10.0,22.0,45.5,12.0,17.0,8.0,9.0,15,35.0,37.0,0.0,2,5,3,5
Adam Webster,2019/2020,212847,2020-04-08,12000000,1237,GB1,eng ENG,DF,Brighton,24,1995,31,31,"2,668",29.6,3,1,4,3,0,0,4,0,1.3,1.3,1.3,2.6,29.0,119.0,4.0,0.1,0.03,0.13,0.1,0.13,0.05,0.04,0.09,0.05,0.09,Matches,16,7,43.8,0.54,0.24,0.19,0.43,13.6,0.0,0.08,1.7,1.7,1587.0,1923.0,82.5,31102.0,12129.0,540.0,628.0,86.0,862.0,969.0,89.0,175.0,283.0,61.8,0.8,-0.3,11.0,85.0,5.0,0.0,119.0,30.0,17,21.0,8.0,1.0,14.0,32.0,43.8,18.0,43.0,26.0,17.0,45,75.0,110.0,2.0,2,1,3,1
Adam Webster,2020/2021,212847,2021-06-08,18000000,1237,GB1,eng ENG,DF,Brighton,25,1995,29,29,"2,594",28.8,1,0,1,1,0,0,4,0,2.0,2.0,0.2,2.2,42.0,133.0,4.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches,25,7,28.0,0.87,0.24,0.04,0.14,13.8,0.0,0.08,-1.0,-1.0,1508.0,1866.0,80.8,28793.0,10639.0,528.0,620.0,85.2,805.0,912.0,88.3,153.0,277.0,55.2,0.6,-0.2,5.0,125.0,7.0,0.0,133.0,29.0,16,15.0,10.0,4.0,12.0,25.0,48.0,13.0,29.0,16.0,13.0,47,76.0,92.0,3.0,2,1,3,2
Adam Webster,2021/2022,212847,2021-12-23,18000000,1237,GB1,eng ENG,DF,Brighton,26,1995,22,16,"1,434",15.9,2,0,2,2,0,0,5,0,0.9,0.9,0.0,0.9,19.0,109.0,7.0,0.13,0.0,0.13,0.13,0.13,0.06,0.0,0.06,0.06,0.06,Matches,8,2,25.0,0.5,0.13,0.25,1.0,11.2,0.0,0.13,1.1,1.1,950.0,1176.0,80.8,18182.0,7344.0,308.0,351.0,87.7,512.0,587.0,87.2,103.0,188.0,54.8,0.3,0.0,1.0,104.0,1.0,0.0,109.0,26.0,8,17.0,7.0,2.0,13.0,20.0,65.0,7.0,25.0,17.0,8.0,17,43.0,66.0,2.0,2,1,3,3
Adam Webster,2022/2023,212847,2022-11-03,22000000,1237,GB1,eng ENG,DF,Brighton,27,1995,27,23,"1,985",22.1,0,0,0,0,0,0,2,0,1.8,1.8,0.2,1.9,19.0,119.0,9.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,18,2,11.1,0.82,0.09,0.0,0.0,11.2,0.0,0.1,-1.8,-1.8,1514.0,1715.0,88.3,27890.0,10260.0,565.0,612.0,92.3,811.0,886.0,91.5,125.0,178.0,70.2,0.4,-0.2,6.0,120.0,5.0,1.0,119.0,22.0,12,10.0,9.0,3.0,11.0,19.0,57.9,8.0,30.0,19.0,11.0,19,41.0,55.0,4.0,2,1,3,4
Adam Webster,2023/2024,212847,2023-12-19,20000000,1237,GB1,eng ENG,DF,Brighton,29,1995,10,9,767,8.5,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,11.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,5,0,0.0,0.59,0.0,0.0,0.0,10.6,0.0,0.05,-0.3,-0.3,764.0,836.0,91.4,12752.0,4230.0,335.0,360.0,93.1,374.0,400.0,93.5,38.0,52.0,73.1,0.3,-0.1,4.0,70.0,2.0,0.0,65.0,11.0,11,8.0,2.0,1.0,6.0,15.0,40.0,9.0,7.0,4.0,3.0,9,20.0,30.0,1.0,2,1,3,5
Adam Wharton,2023/2024,744149,2023-12-21,10000000,873,GB1,eng ENG,MF,Crystal Palace,19,2004,6,5,455,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Matches,2,0,0.0,0.4,0.0,0.0,0.0,20.1,0.0,0.06,-0.1,-0.1,136.0,182.0,74.7,2482.0,831.0,56.0,68.0,82.4,62.0,72.0,86.1,15.0,28.0,53.6,0.5,-0.6,10.0,11.0,4.0,2.0,19.0,16.0,14,5.0,8.0,3.0,8.0,19.0,42.1,11.0,5.0,2.0,3.0,8,24.0,7.0,1.0,2,16,4,5
Adama Traoré,2019/2020,262608,2020-04-08,2400000,7775,TR1,es ESP,"FW,DF",Wolves,23,1996,37,27,"2,605",28.9,4,9,13,4,0,0,1,0,3.8,3.8,6.6,10.4,252.0,88.0,246.0,0.14,0.31,0.45,0.14,0.45,0.13,0.23,0.36,0.13,0.36,Matches,43,12,27.9,1.49,0.41,0.09,0.33,19.8,0.0,0.09,0.2,0.2,614.0,952.0,64.5,9406.0,2530.0,335.0,425.0,78.8,202.0,311.0,65.0,41.0,97.0,42.3,6.5,2.4,48.0,55.0,41.0,28.0,88.0,33.0,21,6.0,14.0,13.0,8.0,23.0,34.8,15.0,19.0,3.0,16.0,13,46.0,14.0,2.0,8,17,7,1
Adama Traoré,2020/2021,204103,2021-05-31,30000000,931,GB1,es ESP,"FW,MF",Wolves,24,1996,37,28,"2,649",29.4,2,2,4,2,0,0,4,0,2.0,2.0,4.8,6.9,219.0,70.0,220.0,0.07,0.07,0.14,0.07,0.14,0.07,0.16,0.23,0.07,0.23,Matches,43,13,30.2,1.46,0.44,0.05,0.15,19.7,0.0,0.05,0.0,0.0,572.0,873.0,65.5,8290.0,1985.0,338.0,418.0,80.9,175.0,277.0,63.2,35.0,75.0,46.7,3.8,-2.8,55.0,36.0,30.0,18.0,70.0,28.0,16,11.0,13.0,4.0,13.0,21.0,61.9,8.0,23.0,1.0,22.0,7,35.0,12.0,1.0,8,17,2,2
Adama Traoré,2021/2022,204103,2022-06-03,20000000,931,GB1,es ESP,"FW,MF",Wolves,25,1996,20,10,"1,067",11.9,1,0,1,1,0,0,0,0,3.0,3.0,1.4,4.4,84.0,29.0,85.0,0.08,0.0,0.08,0.08,0.08,0.25,0.12,0.37,0.25,0.37,Matches,23,5,21.7,1.94,0.42,0.04,0.2,19.7,0.0,0.13,-2.0,-2.0,242.0,339.0,71.4,3655.0,663.0,126.0,158.0,79.7,79.0,109.0,72.5,21.0,31.0,67.7,1.4,-1.4,18.0,15.0,12.0,6.0,29.0,8.0,3,6.0,0.0,2.0,3.0,7.0,42.9,4.0,4.0,1.0,3.0,2,10.0,1.0,0.0,8,17,2,3
Adama Traoré,2022/2023,364405,2023-06-07,4500000,347,FR1,es ESP,"FW,MF",Wolves,26,1996,34,12,"1,496",16.6,2,1,3,2,0,0,2,0,1.4,1.4,3.7,5.1,85.0,36.0,156.0,0.12,0.06,0.18,0.12,0.18,0.08,0.23,0.31,0.08,0.31,Matches,19,7,36.8,1.14,0.42,0.11,0.29,15.0,0.0,0.07,0.6,0.6,325.0,494.0,65.8,4826.0,1228.0,198.0,264.0,75.0,85.0,129.0,65.9,25.0,46.0,54.3,3.2,-2.7,24.0,17.0,22.0,14.0,36.0,14.0,7,7.0,4.0,3.0,4.0,9.0,44.4,5.0,8.0,1.0,7.0,3,17.0,17.0,0.0,8,17,2,4
Adama Traoré,2023/2024,204103,2023-12-19,9000000,931,GB1,es ESP,"FW,MF",Fulham,28,1996,9,0,108,1.2,1,1,2,1,0,0,1,0,1.2,1.2,0.3,1.6,5.0,5.0,8.0,0.83,0.83,1.67,0.83,1.67,1.01,0.29,1.29,1.01,1.29,Matches,5,4,80.0,4.17,3.33,0.2,0.25,14.2,0.0,0.24,-0.2,-0.2,24.0,32.0,75.0,439.0,142.0,12.0,16.0,75.0,9.0,11.0,81.8,3.0,4.0,75.0,0.3,0.7,2.0,0.0,5.0,3.0,5.0,2.0,1,0.0,2.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,2.0,1.0,0.0,8,11,2,5
Ademola Lookman,2020/2021,406040,2021-06-08,11000000,800,IT1,ng NGA,"FW,MF",Fulham,22,1997,34,31,"2,747",30.5,4,4,8,4,0,1,5,0,6.3,5.5,5.2,10.7,110.0,110.0,236.0,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35,Matches,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4.0,0.08,-2.3,-1.5,892.0,1199.0,74.4,13128.0,3607.0,497.0,577.0,86.1,295.0,378.0,78.0,56.0,128.0,43.8,4.2,-1.2,61.0,51.0,41.0,5.0,110.0,35.0,11,18.0,9.0,8.0,13.0,44.0,29.5,31.0,31.0,1.0,30.0,20,55.0,9.0,0.0,9,11,2,2
Ademola Lookman,2021/2022,406040,2021-12-23,9000000,800,IT1,ng NGA,"FW,MF",Leicester City,23,1997,26,16,"1,453",16.1,6,0,6,6,0,0,2,0,4.5,4.5,1.9,6.4,43.0,54.0,139.0,0.37,0.0,0.37,0.37,0.37,0.28,0.11,0.4,0.28,0.4,Matches,26,12,46.2,1.61,0.74,0.23,0.5,15.0,0.0,0.17,1.5,1.5,405.0,536.0,75.6,5124.0,1306.0,260.0,313.0,83.1,113.0,136.0,83.1,8.0,21.0,38.1,1.8,-1.9,23.0,19.0,20.0,1.0,54.0,32.0,14,10.0,13.0,9.0,10.0,28.0,35.7,18.0,19.0,1.0,18.0,10,42.0,4.0,0.0,9,18,2,3
Adrian Mariappa,2019/2020,38145,2020-04-08,1600000,1010,GB1,jm JAM,DF,Watford,32,1986,20,15,"1,513",16.8,0,0,0,0,0,0,6,1,0.2,0.2,0.2,0.5,2.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches,3,0,0.0,0.18,0.0,0.0,0.0,11.1,0.0,0.08,-0.2,-0.2,426.0,615.0,69.3,7151.0,3376.0,206.0,241.0,85.5,173.0,256.0,67.6,34.0,83.0,41.0,0.2,-0.2,4.0,35.0,3.0,3.0,38.0,20.0,14,15.0,4.0,1.0,11.0,30.0,36.7,19.0,22.0,7.0,15.0,11,31.0,73.0,0.0,10,9,3,1
Adrián,2019/2020,71271,2020-04-08,4000000,31,GB1,es ESP,GK,Liverpool,32,1987,11,9,875,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,311.0,76.5,6251.0,4149.0,48.0,48.0,100.0,112.0,113.0,99.1,78.0,148.0,52.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,8.0,3.0,8,15,6,1
Adrián,2020/2021,71271,2021-06-08,1000000,31,GB1,es ESP,GK,Liverpool,33,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,100.0,78.0,1796.0,1138.0,24.0,24.0,100.0,33.0,34.0,97.1,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,8,15,6,2
Ahmed Elmohamady,2019/2020,66333,2020-04-08,2000000,405,GB1,eg EGY,DF,Aston Villa,31,1987,18,11,"1,031",11.5,1,1,2,1,0,0,1,0,0.2,0.2,2.8,3.0,39.0,47.0,37.0,0.09,0.09,0.17,0.09,0.17,0.02,0.24,0.26,0.02,0.26,Matches,5,1,20.0,0.44,0.09,0.2,1.0,11.1,0.0,0.05,0.8,0.8,496.0,657.0,75.5,8552.0,3169.0,246.0,268.0,91.8,182.0,251.0,72.5,57.0,104.0,54.8,2.1,-1.8,22.0,44.0,25.0,18.0,47.0,19.0,9,10.0,7.0,2.0,10.0,21.0,47.6,11.0,11.0,5.0,6.0,13,32.0,25.0,1.0,11,19,3,1
Ahmed Elmohamady,2020/2021,66333,2021-06-08,1500000,405,GB1,eg EGY,DF,Aston Villa,32,1987,14,8,839,9.3,0,0,0,0,0,0,2,0,0.4,0.4,1.0,1.4,10.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.15,0.05,0.15,Matches,9,1,11.1,0.97,0.11,0.0,0.0,11.9,0.0,0.05,-0.4,-0.4,468.0,618.0,75.7,8218.0,3180.0,216.0,241.0,89.6,197.0,255.0,77.3,50.0,97.0,51.5,1.2,-1.0,13.0,34.0,21.0,7.0,45.0,17.0,13,12.0,4.0,1.0,9.0,14.0,64.3,5.0,6.0,3.0,3.0,17,34.0,26.0,0.0,11,19,3,2
Ainsley Maitland-Niles,2019/2020,285845,2020-04-08,14500000,1041,FR1,eng ENG,DF,Arsenal,21,1997,20,15,"1,386",15.4,0,2,2,0,0,0,6,1,0.4,0.4,1.5,2.0,38.0,61.0,34.0,0.0,0.13,0.13,0.0,0.13,0.03,0.1,0.13,0.03,0.13,Matches,4,1,25.0,0.26,0.06,0.0,0.0,18.0,0.0,0.11,-0.4,-0.4,841.0,1025.0,82.0,12850.0,4193.0,446.0,502.0,88.8,311.0,370.0,84.1,53.0,95.0,55.8,1.4,0.5,11.0,44.0,13.0,5.0,61.0,41.0,23,34.0,5.0,2.0,22.0,43.0,51.2,21.0,12.0,3.0,9.0,28,69.0,38.0,0.0,2,7,3,1
Ainsley Maitland-Niles,2020/2021,285845,2021-06-08,16000000,1041,FR1,eng ENG,"MF,DF",Arsenal,22,1997,11,5,490,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,12.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches,2,1,50.0,0.37,0.18,0.0,0.0,20.9,0.0,0.04,-0.1,-0.1,226.0,291.0,77.7,3689.0,985.0,114.0,127.0,89.8,88.0,114.0,77.2,16.0,30.0,53.3,0.2,-0.1,2.0,19.0,4.0,1.0,24.0,11.0,7,6.0,5.0,0.0,8.0,12.0,66.7,4.0,12.0,2.0,10.0,14,25.0,7.0,1.0,2,7,8,2
Ainsley Maitland-Niles,2021/2022,285845,2022-06-07,10000000,1041,FR1,eng ENG,MF,Arsenal,23,1997,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12,Matches,2,0,0.0,0.67,0.0,0.0,0.0,30.3,0.0,0.03,-0.1,-0.1,106.0,138.0,76.8,1811.0,549.0,46.0,58.0,79.3,54.0,62.0,87.1,6.0,13.0,46.2,0.5,-0.3,3.0,16.0,4.0,1.0,15.0,8.0,4,5.0,3.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,4,12.0,4.0,0.0,2,7,4,3
Ainsley Maitland-Niles,2022/2023,285845,2022-11-03,8000000,1041,FR1,eng ENG,"DF,MF",Southampton,24,1997,22,13,"1,407",15.6,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,15.0,57.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,1,1,100.0,0.06,0.06,0.0,0.0,31.4,0.0,0.02,0.0,0.0,565.0,713.0,79.2,9322.0,3245.0,288.0,331.0,87.0,214.0,258.0,82.9,50.0,84.0,59.5,0.7,-0.7,10.0,52.0,12.0,5.0,57.0,45.0,24,23.0,18.0,4.0,28.0,44.0,63.6,16.0,28.0,7.0,21.0,22,67.0,45.0,1.0,2,12,9,4
Akin Famewo,2019/2020,425713,2020-02-05,25000,1123,GB1,eng ENG,MF,Norwich City,20,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,14,4,1
Albert Sambi Lokonga,2021/2022,381967,2021-12-23,16000000,1031,GB1,be BEL,MF,Arsenal,21,1999,19,12,"1,134",12.6,0,0,0,0,0,0,5,0,0.6,0.6,1.0,1.6,28.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches,20,8,40.0,1.59,0.63,0.0,0.0,26.8,0.0,0.03,-0.6,-0.6,727.0,824.0,88.2,12262.0,3171.0,331.0,367.0,90.2,324.0,352.0,92.0,54.0,78.0,69.2,1.1,-1.0,18.0,68.0,14.0,1.0,84.0,22.0,18,11.0,9.0,2.0,12.0,14.0,85.7,2.0,12.0,7.0,5.0,13,35.0,12.0,4.0,12,7,4,3
Albert Sambi Lokonga,2022/2023,381967,2022-11-03,15000000,1031,GB1,be BEL,MF,Crystal Palace,22,1999,9,6,536,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,2,1,50.0,0.34,0.17,0.0,0.0,17.9,0.0,0.08,-0.2,-0.2,228.0,264.0,86.4,3763.0,1080.0,112.0,124.0,90.3,96.0,101.0,95.0,17.0,28.0,60.7,0.1,0.0,1.0,23.0,0.0,0.0,20.0,13.0,10,7.0,4.0,2.0,8.0,12.0,66.7,4.0,8.0,3.0,5.0,7,20.0,10.0,0.0,12,16,4,4
Albert Sambi Lokonga,2023/2024,381967,2023-12-19,12000000,1031,GB1,be BEL,MF,Luton Town,24,1999,12,11,873,9.7,0,2,2,0,0,0,2,0,0.4,0.4,1.3,1.7,18.0,48.0,8.0,0.0,0.21,0.21,0.0,0.21,0.04,0.12,0.16,0.04,0.16,Matches,7,1,14.3,0.72,0.1,0.0,0.0,22.7,0.0,0.06,-0.4,-0.4,437.0,500.0,87.4,7328.0,2120.0,202.0,220.0,91.8,165.0,186.0,88.7,38.0,50.0,76.0,0.6,0.7,7.0,51.0,4.0,0.0,47.0,20.0,12,10.0,7.0,3.0,13.0,18.0,72.2,5.0,21.0,12.0,9.0,6,26.0,11.0,0.0,12,20,4,5
Albian Ajeti,2019/2020,195906,2020-04-08,4800000,371,SC1,ch SUI,FW,West Ham,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,3,0,0.0,1.94,0.0,0.0,0.0,15.7,0.0,0.06,-0.2,-0.2,12.0,15.0,80.0,117.0,6.0,9.0,12.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,-0.1,2.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,13,2,1,1
Alejandro Garnacho,2022/2023,811779,2023-03-16,25000000,985,GB1,ar ARG,"FW,MF",Manchester Utd,18,2004,19,5,569,6.3,3,2,5,3,0,0,3,0,3.0,3.0,1.0,4.1,33.0,12.0,85.0,0.47,0.32,0.79,0.47,0.79,0.48,0.16,0.64,0.48,0.64,Matches,24,9,37.5,3.8,1.42,0.13,0.33,16.3,0.0,0.13,0.0,0.0,150.0,187.0,80.2,1802.0,233.0,113.0,131.0,86.3,27.0,30.0,90.0,4.0,5.0,80.0,0.9,1.0,3.0,2.0,2.0,0.0,12.0,5.0,2,2.0,0.0,3.0,1.0,11.0,9.1,10.0,5.0,0.0,5.0,5,10.0,3.0,0.0,14,8,2,4
